,acc_date,acc_id_seed_donor_number,acc_id_seq_num,collection_number,cultural_type,donor_country,fao_in_trust,multilateral_system,pedigree,previous_name,source_country,special_traits,species_name,status,strain_id,variety_name
22603,4/8/1997,CARDI 3015,1,,,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,111466,ATT CHHMOUS
22604,4/8/1997,CARDI 3017,1,,,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,111468,ATT CHHMOUS
22605,4/8/1997,CARDI 3158,1,,Rainfed-lowland,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,87238,ATT CHHMOUS
22606,4/8/1997,CARDI 3165,1,,Rainfed-lowland,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,87237,ATT CHHMOUS
22607,4/8/1997,CARDI 3156,1,,Rainfed-lowland,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,87236,ATT CHHMOUS
22608,4/8/1997,CARDI 3047,1,,,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,87028,ATT CHHMOUS
22609,4/8/1997,CARDI 3018,1,,,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,87024,ATT CHHMOUS
22610,4/8/1997,CARDI 3040,1,,,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,87223,ATT CHHMOUS
22611,4/8/1997,CARDI 3046,1,,,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,87218,ATT CHHMOUS
22612,4/8/1997,CARDI 3019,1,,,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,87220,ATT CHHMOUS
22613,4/8/1997,CARDI 3162,1,,Rainfed-lowland,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,87026,ATT CHHMOUS
22614,4/8/1997,CARDI 3037,1,,,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,87029,ATT CHHMOUS
22615,4/8/1997,CARDI 3164,1,,Rainfed-lowland,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,87224,ATT CHHMOUS
22616,4/8/1997,CARDI 2633,1,,Rainfed-lowland,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,87233,ATT CHHMOUS
22617,4/8/1997,CARDI 3014,1,,,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,87030,ATT CHHMOUS
22618,5/1/2011,,,,,PHILIPPINES,,Yes,,,KAMPUCHEA,,O. sativa,,127177,ATT CHHMOUS::IRGC 87030-1
22619,4/5/1991,CARDI 1326,1,,Rainfed-lowland,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,79097,ATT CHHMOUSS
22620,4/8/1997,,,,,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,111469,ATT CHHMOUSS
22621,4/8/1997,,,,,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,87240,ATT CHHMOUSS
22622,4/8/1997,,,,,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,87241,ATT CHHMOUSS
22623,4/5/1991,CARDI 879,1,,Rainfed-lowland,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,79098,ATT CHHMUORSS
22624,4/5/1991,CARDI 905,1,,Rainfed-lowland,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,79100,ATT CHHMUORSS
22625,4/5/1991,CARDI 900,1,,Rainfed-lowland,KAMPUCHEA,Yes,Yes,,,KAMPUCHEA,,O. sativa,Landrace/Traditional cultivar,79099,ATT CHHMUORSS
22626,6/30/1972,,,,,NEPAL,Yes,Yes,,,NEPAL,,O. sativa,,16162,ATTE
22627,9/22/1994,8500196,1,,,JAPAN,Yes,Yes,,,NEPAL,,O. sativa,,88482,ATTE
22628,4/5/1972,,,,,NEPAL,Yes,Yes,,,NEPAL,,O. sativa,Landrace/Traditional cultivar,23798,ATTE MARSI
22629,4/20/1982,012-4,1,RC1080,,NEPAL,Yes,Yes,,,NEPAL,,O. sativa,Landrace/Traditional cultivar,61905,ATTE MARSI
22630,4/20/1982,SR# 945,2,RC1080,,NEPAL,Yes,Yes,,,NEPAL,,O. sativa,Landrace/Traditional cultivar,61905,ATTE MARSI
22631,4/20/1982,SR# 947,2,RC1082,,NEPAL,Yes,Yes,,,NEPAL,,O. sativa,Landrace/Traditional cultivar,61906,ATTE PAHELE
22632,4/20/1982,012-6,1,RC1082,,NEPAL,Yes,Yes,,,NEPAL,,O. sativa,Landrace/Traditional cultivar,61906,ATTE PAHELE
22633,9/22/1994,8500207,1,,,JAPAN,Yes,Yes,,,NEPAL,,O. sativa,,83290,ATTE PHEDI
22634,4/5/1972,,,,,NEPAL,Yes,Yes,,,NEPAL,,O. sativa,Landrace/Traditional cultivar,23797,ATTE(LOCAL)
22635,2/7/1976,,,RC1,,BHUTAN,Yes,Yes,,,BHUTAN,,O. sativa,Landrace/Traditional cultivar,32382,ATTEY
22636,3/21/1977,CODE NO. 10267,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,44958,ATTEY
22637,11/1/2011,,,,,PHILIPPINES,,Yes,,,BHUTAN,,O. sativa,,133425,ATTEY::IRGC 32382-1
22638,4/10/1970,,,31 KAL 137,,SRI LANKA,Yes,Yes,,,SRI LANKA,,O. sativa,Landrace/Traditional cultivar,11695,ATTHAWEE
22639,9/22/1994,9100081,1,,,JAPAN,Yes,Yes,,,NEPAL,,O. sativa,,83291,ATTYA DHAN
22640,12/13/1976,,,09-053,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Landrace/Traditional cultivar,37355,ATURA
22641,9/2/1977,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Landrace/Traditional cultivar,43763,ATURA
22642,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134525,ATURA::IRGC 37355-1
22643,12/13/1976,,,09-059,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Landrace/Traditional cultivar,37356,ATURIA
22644,11/1/2012,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134772,ATURIA::IRGC 37356-2
22645,6/30/1972,,,,,NEPAL,Yes,Yes,,,NEPAL,,O. sativa,,16175,AU
22646,3/21/1977,CODE NO. 30063,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,44959,AUDA
22647,9/22/1994,8500227,1,,,JAPAN,Yes,Yes,,,NEPAL,,O. sativa,,83292,AUDAN
22648,6/14/1972,,,,Upland,SENEGAL,Yes,Yes,,,SENEGAL,,O. sativa,,15874,AUDINDIN
22649,6/1/1985,G.S. 8077,1,,,THAILAND,Yes,Yes,,,THAILAND,,O. sativa,Landrace/Traditional cultivar,71024,AUEY WAWNG FU DUNG
22650,1/28/2010,,,,,FRANCE,,Yes,,,ITALY,,O. sativa,,121971,AUGUSTO::GERVEX 1643-C1
22651,7/23/1976,CN ACC. 20012,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,34823,AUJARI
22652,7/24/1979,,,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,51947,AUJARI
22653,7/24/1979,,,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,51948,AUJARI
22654,1/19/1977,ARC. ACC. NO. 172,1,,,MALAYSIA,Yes,Yes,,,MALAYSIA,,O. sativa,Landrace/Traditional cultivar,13186,AUL
22655,8/11/1982,,,C.T. 157,,UNITED KINGDOM,Yes,Yes,,,BHUTAN,,O. sativa,Landrace/Traditional cultivar,62155,AULUM
22656,9/22/1994,9000619,1,,,JAPAN,Yes,Yes,,,NEPAL,,O. sativa,,83293,AUNDRE DHAN
22657,9/22/1994,00077195,2,,,JAPAN,Yes,Yes,,,NEPAL,,O. sativa,,83293,AUNDRE DHAN
22658,3/25/2011,DAR 1963,1,,,MYANMAR,,Yes,,,UNKNOWN,,O. sativa,,135173,AUNG BA LA
22659,6/1/1985,G.S. 8080,1,,,THAILAND,Yes,Yes,,,THAILAND,,O. sativa,Landrace/Traditional cultivar,71025,AUNG JERNG
22660,9/20/1999,,,MG99-PAK-001,Upland,MYANMAR,Yes,Yes,,,MYANMAR,,O. sativa,Landrace/Traditional cultivar,97580,AUNG TAW MU
22661,2/6/1976,ARI ACC. 965,1,,,MYANMAR,Yes,Yes,,,MYANMAR,,O. sativa,,32947,AUNGBALA(E 57-21)
22662,2/6/1976,ARI ACC. 90,1,,,MYANMAR,Yes,Yes,,,MYANMAR,,O. sativa,,32949,AUNGLANDAW
22663,2/6/1976,ARI ACC. 403,1,,,MYANMAR,Yes,Yes,,,MYANMAR,,O. sativa,Breeding and inbred line,32951,AUNGZEYA
22664,2/6/1976,ARI ACC. 378,1,,,MYANMAR,Yes,Yes,,,MYANMAR,,O. sativa,Breeding and inbred line,32950,AUNGZEYA
22665,9/22/1994,9000608,1,,,JAPAN,Yes,Yes,,,NEPAL,,O. sativa,,83294,AUNRI DHAN
22666,9/22/1994,00077189,2,,,JAPAN,Yes,Yes,,,NEPAL,,O. sativa,,83294,AUNRI DHAN
22667,9/20/1999,,,SGG99-TZE-014,Upland,MYANMAR,Yes,Yes,,,MYANMAR,,O. sativa,Landrace/Traditional cultivar,97581,AUNTPAW
22668,6/28/2012,MARDI ACC 7331,1,,,MALAYSIA,,Yes,,,MALAYSIA,,O. sativa,,129229,AUOR MANSAU
22669,8/31/1981,SR# 282,1,018-01,,NEPAL,Yes,Yes,,,NEPAL,,O. sativa,Landrace/Traditional cultivar,58863,AUP JHOOTE
22670,6/14/1972,,,,Upland,SENEGAL,Yes,Yes,,,SENEGAL,,O. sativa,,15979,AUPAS
22671,6/27/1973,,,,Upland,MALAYSIA,Yes,Yes,,,MALAYSIA,,O. sativa,Landrace/Traditional cultivar,13156,AUR A
22672,1/19/1977,ARC. ACC. NO. 1713,1,,Upland,MALAYSIA,Yes,Yes,,,MALAYSIA,,O. sativa,Landrace/Traditional cultivar,13131,AUR B
22673,2/27/1984,,,,Upland,MALAYSIA,Yes,Yes,,,MALAYSIA,,O. sativa,Landrace/Traditional cultivar,13167,AUR C
22674,11/22/1999,,,NEP-W-043,,NEPAL,Yes,Yes,,,NEPAL,,O. rufipogon,,93278,AURI(JHAR DHAN)
22675,6/22/1984,WIR5506,1,,,USSR,Yes,Yes,,,USSR,,O. sativa,,36099,AURRI 1160
22676,7/23/1976,CN ACC. 10008,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,34824,AUS
22677,7/23/1976,CN ACC. 20030,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,34825,AUS
22678,3/21/1977,CODE NO. BI-28,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,44960,AUS
22679,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28864,AUS 1
22680,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28873,AUS 10
22681,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133429,AUS 10::IRGC 28873-1
22682,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28962,AUS 100
22683,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133426,AUS 100::IRGC 28962-1
22684,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28963,AUS 104
22685,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133427,AUS 104::IRGC 28963-1
22686,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28964,AUS 105
22687,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134526,AUS 105::IRGC 28964-1
22688,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28965,AUS 106
22689,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28966,AUS 107
22690,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133428,AUS 107::IRGC 28966-1
22691,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28967,AUS 109
22692,11/1/2012,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134773,AUS 109::IRGC 28967-2
22693,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28874,AUS 11
22694,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134528,AUS 11::IRGC 28874-1
22695,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28968,AUS 110
22696,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28969,AUS 111
22697,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133430,AUS 111::IRGC 28969-1
22698,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28970,AUS 112
22699,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133431,AUS 112::IRGC 28970-1
22700,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28971,AUS 114
22701,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133432,AUS 114::IRGC 28971-1
22702,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28972,AUS 116
22703,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133433,AUS 116::IRGC 28972-1
22704,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28973,AUS 117
22705,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28974,AUS 118
22706,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134527,AUS 118::IRGC 28974-1
22707,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28975,AUS 119
22708,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133434,AUS 119::IRGC 28975-1
22709,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28875,AUS 12
22710,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133442,AUS 12::IRGC 28875-1
22711,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28976,AUS 122
22712,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133435,AUS 122::IRGC 28976-1
22713,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28977,AUS 123
22714,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133436,AUS 123::IRGC 28977-1
22715,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28978,AUS 124
22716,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133437,AUS 124::IRGC 28978-1
22717,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28979,AUS 125
22718,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133438,AUS 125::IRGC 28979-1
22719,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28980,AUS 126
22720,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133439,AUS 126::IRGC 28980-1
22721,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28981,AUS 127
22722,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133440,AUS 127::IRGC 28981-1
22723,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28982,AUS 128
22724,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134529,AUS 128::IRGC 28982-1
22725,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28983,AUS 129
22726,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133441,AUS 129::IRGC 28983-1
22727,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28876,AUS 13
22728,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28984,AUS 130
22729,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133443,AUS 130::IRGC 28984-1
22730,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28985,AUS 131
22731,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133444,AUS 131::IRGC 28985-1
22732,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28986,AUS 133
22733,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133445,AUS 133::IRGC 28986-1
22734,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28987,AUS 136
22735,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134530,AUS 136::IRGC 28987-1
22736,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28988,AUS 138
22737,11/1/2013,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134944,AUS 138::IRGC 28988-2
22738,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28877,AUS 14
22739,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133448,AUS 14::IRGC 28877-1
22740,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28989,AUS 140
22741,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28990,AUS 141
22742,11/1/2012,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134774,AUS 141::IRGC 28990-2
22743,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28991,AUS 142
22744,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133446,AUS 142::IRGC 28991-1
22745,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28992,AUS 143
22746,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133447,AUS 143::IRGC 28992-1
22747,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28993,AUS 148
22748,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28878,AUS 15
22749,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28994,AUS 151
22750,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133449,AUS 151::IRGC 28994-1
22751,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28995,AUS 152
22752,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134531,AUS 152::IRGC 28995-1
22753,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28996,AUS 153
22754,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133450,AUS 153::IRGC 28996-1
22755,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28997,AUS 154
22756,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134532,AUS 154::IRGC 28997-1
22757,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28998,AUS 155
22758,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133451,AUS 155::IRGC 28998-1
22759,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28999,AUS 156
22760,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134533,AUS 156::IRGC 28999-1
22761,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29000,AUS 157
22762,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133452,AUS 157::IRGC 29000-1
22763,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29001,AUS 159
22764,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134534,AUS 159::IRGC 29001-1
22765,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28879,AUS 16
22766,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29002,AUS 168
22767,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134535,AUS 168::IRGC 29002-1
22768,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29003,AUS 169
22769,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133453,AUS 169::IRGC 29003-1
22770,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28880,AUS 17
22771,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133456,AUS 17::IRGC 28880-1
22772,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29004,AUS 171
22773,5/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,127178,AUS 171::IRGC 29004-1
22774,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29005,AUS 173
22775,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134868,AUS 173::IRGC 29005-1
22776,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29006,AUS 174
22777,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133454,AUS 174::IRGC 29006-1
22778,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29007,AUS 175
22779,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133455,AUS 175::IRGC 29007-1
22780,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29008,AUS 176
22781,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29009,AUS 177
22782,11/1/2009,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,125659,AUS 177::IRGC 29009-1
22783,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28881,AUS 18
22784,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133460,AUS 18::IRGC 28881-1
22785,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29010,AUS 180
22786,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133457,AUS 180::IRGC 29010-1
22787,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29011,AUS 183
22788,11/1/2013,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,134945,AUS 183::IRGC 29011-2
22789,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29012,AUS 185
22790,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133458,AUS 185::IRGC 29012-1
22791,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29013,AUS 186
22792,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133459,AUS 186::IRGC 29013-1
22793,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28882,AUS 19
22794,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29014,AUS 190
22795,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29015,AUS 192
22796,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29016,AUS 196
22797,11/1/2009,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,120849,AUS 196::IRGC 29016-1
22798,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29017,AUS 197
22799,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133461,AUS 197::IRGC 29017-1
22800,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,29018,AUS 198
22801,11/1/2011,,,,,PHILIPPINES,,Yes,,,BANGLADESH,,O. sativa,,133462,AUS 198::IRGC 29018-1
22802,10/15/1973,,,,,BANGLADESH,Yes,Yes,,,BANGLADESH,,O. sativa,Breeding and inbred line,28865,AUS 2
22803,3/22/1976,WIR3770,1,,,USSR,Yes,Yes,,,USSR,,O. sativa,,36134,AUS 2
