,DNA_UNIQUE_ID,Variety Group (Tree)1,days_to_mat,source_country,rice_blast,fast,stdardized_mat,z_score
849,IRIS 313-11309,Indica,122.0,INDIA,Susceptible,False,-0.412707229098,-0.407336113852
850,IRIS 313-11310,Indica,116.0,INDIA,Susceptible,False,-0.661575909961,-0.65322739659
851,IRIS 313-11284,Indica,132.0,INDIA,Susceptible,False,0.00207390567386,0.00248269071023
852,IRIS 313-11285,Indica,134.0,INDIA,Susceptible,False,0.0850301326282,0.0844464516228
853,IRIS 313-11287,Indica,132.0,INDIA,Susceptible,False,0.00207390567386,0.00248269071023
854,IRIS 313-11288,Indica,113.0,INDIA,Susceptible,False,-0.786010250392,-0.776173037959
855,IRIS 313-10847,Indica,160.0,INDIA,Susceptible,False,1.16346108303,1.14997534349
856,IRIS 313-10664,Indica,127.0,INDIA,Susceptible,False,-0.205316661712,-0.202426711571
857,IRIS 313-10666,Indica,127.0,INDIA,,False,-0.205316661712,-0.202426711571
858,IRIS 313-11255,Indica,120.0,INDIA,Susceptible,False,-0.495663456052,-0.489299874765
859,IRIS 313-9172,Indica,141.0,INDIA,Susceptible,False,0.375376926968,0.371319614817
860,IRIS 313-10667,Indica,141.0,INDIA,Susceptible,False,0.375376926968,0.371319614817
861,IRIS 313-10668,Indica,141.0,INDIA,Resistant,False,0.375376926968,0.371319614817
862,IRIS 313-11349,Indica,132.0,INDIA,Susceptible,False,0.00207390567386,0.00248269071023
863,IRIS 313-11351,Indica,141.0,INDIA,Susceptible,False,0.375376926968,0.371319614817
864,IRIS 313-11407,Indica,157.0,INDIA,,False,1.0390267426,1.02702970212
865,IRIS 313-10542,Indica,113.0,INDIA,,False,-0.786010250392,-0.776173037959
866,IRIS 313-11823,Indica,148.0,INDIA,Resistant,False,0.665723721309,0.65819277801
867,IRIS 313-11200,Indica,148.0,INDIA,Susceptible,False,0.665723721309,0.65819277801
868,IRIS 313-11354,Indica,126.0,INDIA,Susceptible,False,-0.246794775189,-0.243408592027
869,IRIS 313-11408,Indica,126.0,INDIA,,False,-0.246794775189,-0.243408592027
870,IRIS 313-11355,Indica,116.0,INDIA,Susceptible,False,-0.661575909961,-0.65322739659
871,IRIS 313-10526,Indica,181.0,INDIA,,False,2.03450146606,2.01059483307
872,IRIS 313-10988,Indica,107.0,INDIA,,True,-1.03487893126,-1.0220643207
873,IRIS 313-8265,Indica,92.0,INDIA,Resistant,True,-1.65705063341,-1.63679252754
874,IRIS 313-11240,Indica,112.0,INDIA,Susceptible,False,-0.82748836387,-0.817154918415
875,IRIS 313-11357,Indica,116.0,INDIA,Resistant,False,-0.661575909961,-0.65322739659
876,IRIS 313-11409,Indica,120.0,INDIA,,False,-0.495663456052,-0.489299874765
877,IRIS 313-11358,Indica,130.0,INDIA,Susceptible,False,-0.0808823212805,-0.0794810702023
878,IRIS 313-11359,Indica,136.0,INDIA,Susceptible,False,0.167986359583,0.166410212535
879,IRIS 313-10756,Indica,103.0,INDIA,Susceptible,True,-1.20079138516,-1.18599184252
880,IRIS 313-11918,Indica,114.0,INDIA,,False,-0.744532136915,-0.735191157503
881,IRIS 313-10544,Indica,100.0,INDIA,,True,-1.3252257256,-1.30893748389
882,IRIS 313-11167,Indica,110.0,INDIA,Susceptible,False,-0.910444590824,-0.899118679328
883,IRIS 313-10833,Indica,100.0,INDIA,Susceptible,True,-1.3252257256,-1.30893748389
884,IRIS 313-10989,Indica,126.0,INDIA,Moderately resistant,False,-0.246794775189,-0.243408592027
885,IRIS 313-11826,Indica,148.0,INDIA,Susceptible,False,0.665723721309,0.65819277801
886,IRIS 313-11197,Indica,97.0,INDIA,Susceptible,True,-1.44966006603,-1.43188312526
887,IRIS 313-11361,Indica,126.0,INDIA,Susceptible,False,-0.246794775189,-0.243408592027
888,IRIS 313-11414,Indica,110.0,INDIA,Susceptible,False,-0.910444590824,-0.899118679328
889,IRIS 313-11040,Indica,186.0,INDIA,,False,2.24189203344,2.21550423535
890,IRIS 313-10754,Indica,115.0,INDIA,Susceptible,False,-0.703054023438,-0.694209277046
891,IRIS 313-11363,Indica,136.0,INDIA,Susceptible,False,0.167986359583,0.166410212535
892,IRIS 313-10929,Indica,125.0,INDIA,Resistant,False,-0.288272888666,-0.284390472484
893,IRIS 313-11416,Indica,151.0,INDIA,Susceptible,False,0.79015806174,0.781138419379
894,IRIS 313-11937,Indica,113.0,INDIA,,False,-0.786010250392,-0.776173037959
895,IRIS 313-11919,Indica,123.0,INDIA,,False,-0.371229115621,-0.366354233396
896,IRIS 313-11365,Indica,141.0,INDIA,Susceptible,False,0.375376926968,0.371319614817
897,IRIS 313-11367,Indica,144.0,INDIA,Susceptible,False,0.4998112674,0.494265256185
898,IRIS 313-11418,Indica,159.0,INDIA,,False,1.12198296956,1.10899346303
899,IRIS 313-11419,Indica,205.0,INDIA,Susceptible,False,3.02997618951,2.99415996402
900,IRIS 313-7736,Indica,103.0,INDIA,Susceptible,True,-1.20079138516,-1.18599184252
901,IRIS 313-10628,Indica,157.0,INDIA,,False,1.0390267426,1.02702970212
902,IRIS 313-11242,Indica,150.0,INDIA,Susceptible,False,0.748679948263,0.740156538923
903,IRIS 313-11368,Indica,154.0,INDIA,Susceptible,False,0.914592402172,0.904084060748
904,IRIS 313-10835,Indica,100.0,INDIA,Moderately resistant,True,-1.3252257256,-1.30893748389
905,IRIS 313-11420,Indica,156.0,INDIA,Resistant,False,0.997548629126,0.986047821661
906,IRIS 313-11041,Indica,107.0,INDIA,Moderately resistant,True,-1.03487893126,-1.0220643207
907,IRIS 313-11369,Indica,154.0,INDIA,Susceptible,False,0.914592402172,0.904084060748
908,IRIS 313-12013,Indica,140.0,INDIA,,False,0.333898813491,0.33033773436
909,IRIS 313-11247,Indica,100.0,INDIA,Susceptible,True,-1.3252257256,-1.30893748389
910,IRIS 313-11245,Indica,108.0,INDIA,Susceptible,False,-0.993400817778,-0.98108244024
911,IRIS 313-11370,Indica,126.0,INDIA,Susceptible,False,-0.246794775189,-0.243408592027
912,IRIS 313-7780,Indica,110.0,INDIA,Susceptible,False,-0.910444590824,-0.899118679328
913,IRIS 313-10640,Indica,141.0,INDIA,Susceptible,False,0.375376926968,0.371319614817
914,IRIS 313-11372,Indica,124.0,INDIA,Susceptible,False,-0.329751002144,-0.32537235294
915,IRIS 313-11176,Indica,111.0,INDIA,Resistant,False,-0.868966477347,-0.858136798871
916,IRIS 313-11199,Indica,132.0,INDIA,Susceptible,False,0.00207390567386,0.00248269071023
917,IRIS 313-11421,Indica,152.0,INDIA,Resistant,False,0.831636175217,0.822120299836
918,IRIS 313-10836,Indica,100.0,INDIA,Resistant,True,-1.3252257256,-1.30893748389
919,IRIS 313-11822,Indica,141.0,INDIA,Resistant,False,0.375376926968,0.371319614817
920,IRIS 313-11827,Indica,146.0,INDIA,Susceptible,False,0.582767494354,0.576229017098
921,IRIS 313-11969,Indica,136.0,INDIA,,False,0.167986359583,0.166410212535
922,IRIS 313-10519,Indica,181.0,INDIA,,False,2.03450146606,2.01059483307
923,IRIS 313-10523,Indica,204.0,INDIA,Susceptible,False,2.98849807603,2.95317808356
924,IRIS 313-11042,Indica,186.0,INDIA,,False,2.24189203344,2.21550423535
925,IRIS 313-11244,Indica,107.0,INDIA,Susceptible,True,-1.03487893126,-1.0220643207
926,IRIS 313-11280,Indica,138.0,INDIA,Susceptible,False,0.250942586537,0.248373973448
927,IRIS 313-11286,Indica,147.0,INDIA,Susceptible,False,0.624245607831,0.617210897554
928,IRIS 313-9053,Intermediate type,132.0,INDIA,Susceptible,False,0.00207390567386,0.00248269071023
929,IRIS 313-9392,Intermediate type,124.0,INDIA,Highly susceptible,False,-0.329751002144,-0.32537235294
930,IRIS 313-8999,Intermediate type,100.0,INDIA,Susceptible,True,-1.3252257256,-1.30893748389
931,IRIS 313-9593,Intermediate type,136.0,INDIA,Susceptible,False,0.167986359583,0.166410212535
932,IRIS 313-11295,Intermediate type,130.0,INDIA,Susceptible,False,-0.0808823212805,-0.0794810702023
933,IRIS 313-10881,Intermediate type,111.0,INDIA,Susceptible,False,-0.868966477347,-0.858136798871
934,IRIS 313-10883,Intermediate type,116.0,INDIA,Susceptible,False,-0.661575909961,-0.65322739659
935,IRIS 313-11257,Intermediate type,136.0,INDIA,Susceptible,False,0.167986359583,0.166410212535
936,IRIS 313-11269,Intermediate type,140.0,INDIA,Susceptible,False,0.333898813491,0.33033773436
937,IRIS 313-11270,Intermediate type,144.0,INDIA,Susceptible,False,0.4998112674,0.494265256185
938,IRIS 313-11290,Intermediate type,114.0,INDIA,Susceptible,False,-0.744532136915,-0.735191157503
939,IRIS 313-10850,Intermediate type,111.0,INDIA,Susceptible,False,-0.868966477347,-0.858136798871
940,IRIS 313-11375,Intermediate type,141.0,INDIA,Susceptible,False,0.375376926968,0.371319614817
941,IRIS 313-10531,Intermediate type,124.0,INDIA,,False,-0.329751002144,-0.32537235294
942,IRIS 313-11360,Intermediate type,154.0,INDIA,Susceptible,False,0.914592402172,0.904084060748
943,IRIS 313-11417,Intermediate type,143.0,INDIA,Susceptible,False,0.458333153923,0.453283375729
944,IRIS 313-11364,Intermediate type,130.0,INDIA,Susceptible,False,-0.0808823212805,-0.0794810702023
945,IRIS 313-8303,Japonica,138.0,INDIA,,False,0.250942586537,0.248373973448
946,IRIS 313-8385,Japonica,139.0,INDIA,,False,0.292420700014,0.289355853904
947,IRIS 313-10872,Japonica,107.0,INDIA,Highly susceptible,True,-1.03487893126,-1.0220643207
948,IRIS 313-11153,Japonica,102.0,INDIA,Susceptible,True,-1.24226949864,-1.22697372298
949,IRIS 313-9197,Temperate japonica,158.0,INDIA,Susceptible,False,1.08050485608,1.06801158257
950,IRIS 313-11650,Temperate japonica,138.0,INDIA,Susceptible,False,0.250942586537,0.248373973448
951,IRIS 313-11458,Temperate japonica,102.0,INDIA,,True,-1.24226949864,-1.22697372298
952,IRIS 313-11478,Temperate japonica,118.0,INDIA,,False,-0.578619683007,-0.571263635677
953,IRIS 313-11155,Temperate japonica,110.0,INDIA,Susceptible,False,-0.910444590824,-0.899118679328
954,IRIS 313-11198,Temperate japonica,97.0,INDIA,Susceptible,True,-1.44966006603,-1.43188312526
955,IRIS 313-11828,Temperate japonica,132.0,INDIA,Resistant,False,0.00207390567386,0.00248269071023
956,IRIS 313-9120,Tropical japonica,126.0,INDIA,Susceptible,False,-0.246794775189,-0.243408592027
957,IRIS 313-11494,Tropical japonica,123.0,INDIA,Susceptible,False,-0.371229115621,-0.366354233396
958,IRIS 313-9176,Tropical japonica,111.0,INDIA,Highly susceptible,False,-0.868966477347,-0.858136798871
959,IRIS 313-11432,Tropical japonica,140.0,INDIA,,False,0.333898813491,0.33033773436
960,IRIS 313-11433,Tropical japonica,114.0,INDIA,Susceptible,False,-0.744532136915,-0.735191157503
961,IRIS 313-9190,Tropical japonica,136.0,INDIA,Susceptible,False,0.167986359583,0.166410212535
962,IRIS 313-11493,Tropical japonica,128.0,INDIA,Susceptible,False,-0.163838548235,-0.161444831115
963,IRIS 313-11738,Tropical japonica,114.0,INDIA,Susceptible,False,-0.744532136915,-0.735191157503
964,IRIS 313-10853,Tropical japonica,116.0,INDIA,Susceptible,False,-0.661575909961,-0.65322739659
965,IRIS 313-10862,Tropical japonica,111.0,INDIA,Highly susceptible,False,-0.868966477347,-0.858136798871
966,IRIS 313-10865,Tropical japonica,104.0,INDIA,Highly susceptible,True,-1.15931327169,-1.14500996207
967,IRIS 313-10866,Tropical japonica,100.0,INDIA,Highly susceptible,True,-1.3252257256,-1.30893748389
968,IRIS 313-10867,Tropical japonica,107.0,INDIA,Highly susceptible,True,-1.03487893126,-1.0220643207
969,IRIS 313-10870,Tropical japonica,111.0,INDIA,Highly susceptible,False,-0.868966477347,-0.858136798871
970,IRIS 313-10874,Tropical japonica,111.0,INDIA,Highly susceptible,False,-0.868966477347,-0.858136798871
971,IRIS 313-10884,Tropical japonica,97.0,INDIA,Susceptible,True,-1.44966006603,-1.43188312526
972,IRIS 313-10886,Tropical japonica,111.0,INDIA,Susceptible,False,-0.868966477347,-0.858136798871
973,IRIS 313-10888,Tropical japonica,100.0,INDIA,Highly susceptible,True,-1.3252257256,-1.30893748389
974,IRIS 313-10893,Tropical japonica,111.0,INDIA,Susceptible,False,-0.868966477347,-0.858136798871
975,IRIS 313-10895,Tropical japonica,111.0,INDIA,Susceptible,False,-0.868966477347,-0.858136798871
976,IRIS 313-10848,Tropical japonica,107.0,INDIA,Susceptible,True,-1.03487893126,-1.0220643207
977,IRIS 313-10834,Tropical japonica,104.0,INDIA,Susceptible,True,-1.15931327169,-1.14500996207
978,IRIS 313-11156,Tropical japonica,118.0,INDIA,Susceptible,False,-0.578619683007,-0.571263635677
979,IRIS 313-10889,Tropical japonica,107.0,INDIA,Susceptible,True,-1.03487893126,-1.0220643207
980,IRIS 313-10890,Tropical japonica,111.0,INDIA,Susceptible,False,-0.868966477347,-0.858136798871
981,IRIS 313-8812,Aus/boro,152.0,INDONESIA,Susceptible,False,0.831636175217,0.822120299836
982,IRIS 313-8664,Basmati/sadri,175.0,INDONESIA,,False,1.78563278519,1.76470355033
983,IRIS 313-8457,Indica,184.0,INDONESIA,,False,2.15893580649,2.13354047444
984,IRIS 313-8314,Indica,136.0,INDONESIA,Susceptible,False,0.167986359583,0.166410212535
985,IRIS 313-10412,Indica,115.0,INDONESIA,,False,-0.703054023438,-0.694209277046
986,IRIS 313-10334,Indica,114.0,INDONESIA,,False,-0.744532136915,-0.735191157503
987,IRIS 313-8744,Indica,124.0,INDONESIA,Susceptible,False,-0.329751002144,-0.32537235294
988,IRIS 313-9251,Indica,169.0,INDONESIA,Susceptible,False,1.53676410433,1.51881226759
989,IRIS 313-8846,Indica,146.0,INDONESIA,,False,0.582767494354,0.576229017098
990,IRIS 313-9188,Indica,187.0,INDONESIA,,False,2.28337014692,2.2564861158
991,IRIS 313-8831,Indica,154.0,INDONESIA,Susceptible,False,0.914592402172,0.904084060748
992,IRIS 313-9310,Indica,194.0,INDONESIA,,False,2.57371694126,2.543359279
993,IRIS 313-9208,Indica,187.0,INDONESIA,Susceptible,False,2.28337014692,2.2564861158
994,IRIS 313-8767,Indica,196.0,INDONESIA,,False,2.65667316821,2.62532303991
995,IRIS 313-8368,Indica,136.0,INDONESIA,,False,0.167986359583,0.166410212535
996,IRIS 313-9054,Indica,181.0,INDONESIA,Susceptible,False,2.03450146606,2.01059483307
997,IRIS 313-11496,Indica,150.0,INDONESIA,Susceptible,False,0.748679948263,0.740156538923
998,IRIS 313-8608,Indica,180.0,INDONESIA,,False,1.99302335258,1.96961295261
999,IRIS 313-9097,Indica,164.0,INDONESIA,,False,1.32937353694,1.31390286531
1000,IRIS 313-11499,Indica,98.0,INDONESIA,Susceptible,True,-1.40818195255,-1.3909012448
1001,IRIS 313-9273,Indica,200.0,INDONESIA,Susceptible,False,2.82258562212,2.78925056174
1002,IRIS 313-8956,Indica,125.0,INDONESIA,Susceptible,False,-0.288272888666,-0.284390472484
1003,IRIS 313-9098,Indica,186.0,INDONESIA,,False,2.24189203344,2.21550423535
1004,IRIS 313-8713,Indica,158.0,INDONESIA,,False,1.08050485608,1.06801158257
1005,IRIS 313-9314,Indica,133.0,INDONESIA,Susceptible,False,0.043552019151,0.0434645711665
1006,IRIS 313-8291,Indica,164.0,INDONESIA,,False,1.32937353694,1.31390286531
1007,IRIS 313-9533,Indica,146.0,INDONESIA,Moderately susceptible,False,0.582767494354,0.576229017098
1008,IRIS 313-11500,Indica,134.0,INDONESIA,Susceptible,False,0.0850301326282,0.0844464516228
1009,IRIS 313-8833,Indica,173.0,INDONESIA,,False,1.70267655824,1.68273978942
1010,IRIS 313-9320,Indica,125.0,INDONESIA,Susceptible,False,-0.288272888666,-0.284390472484
1011,IRIS 313-8643,Indica,134.0,INDONESIA,Susceptible,False,0.0850301326282,0.0844464516228
1012,IRIS 313-8978,Indica,187.0,INDONESIA,,False,2.28337014692,2.2564861158
1013,IRIS 313-8922,Indica,164.0,INDONESIA,,False,1.32937353694,1.31390286531
1014,IRIS 313-8536,Indica,154.0,INDONESIA,Susceptible,False,0.914592402172,0.904084060748
1015,IRIS 313-10332,Indica,137.0,INDONESIA,,False,0.20946447306,0.207392092992
1016,IRIS 313-9005,Indica,145.0,INDONESIA,,False,0.541289380877,0.535247136642
1017,IRIS 313-9117,Indica,194.0,INDONESIA,Susceptible,False,2.57371694126,2.543359279
1018,IRIS 313-9590,Indica,130.0,INDONESIA,,False,-0.0808823212805,-0.0794810702023
1019,IRIS 313-10333,Indica,114.0,INDONESIA,,False,-0.744532136915,-0.735191157503
1020,IRIS 313-8725,Indica,147.0,INDONESIA,Susceptible,False,0.624245607831,0.617210897554
1021,IRIS 313-10337,Indica,125.0,INDONESIA,,False,-0.288272888666,-0.284390472484
1022,IRIS 313-8493,Indica,186.0,INDONESIA,,False,2.24189203344,2.21550423535
1023,IRIS 313-11656,Indica,118.0,INDONESIA,Susceptible,False,-0.578619683007,-0.571263635677
1024,IRIS 313-11717,Indica,162.0,INDONESIA,,False,1.24641730999,1.2319391044
1025,IRIS 313-10565,Indica,148.0,INDONESIA,Moderately resistant,False,0.665723721309,0.65819277801
1026,IRIS 313-10550,Indica,148.0,INDONESIA,,False,0.665723721309,0.65819277801
1027,IRIS 313-10566,Indica,157.0,INDONESIA,,False,1.0390267426,1.02702970212
1028,IRIS 313-12027,Indica,166.0,INDONESIA,,False,1.4123297639,1.39586662622
1029,IRIS 313-8791,Indica,150.0,INDONESIA,Susceptible,False,0.748679948263,0.740156538923
1030,IRIS 313-10995,Indica,147.0,INDONESIA,Susceptible,False,0.624245607831,0.617210897554
1031,IRIS 313-11239,Indica,124.0,INDONESIA,Susceptible,False,-0.329751002144,-0.32537235294
1032,IRIS 313-10996,Indica,119.0,INDONESIA,Susceptible,False,-0.537141569529,-0.530281755221
1033,IRIS 313-10942,Indica,150.0,INDONESIA,,False,0.748679948263,0.740156538923
1034,IRIS 313-10525,Indica,181.0,INDONESIA,,False,2.03450146606,2.01059483307
1035,IRIS 313-10762,Indica,141.0,INDONESIA,Susceptible,False,0.375376926968,0.371319614817
1036,IRIS 313-10935,Indica,145.0,INDONESIA,,False,0.541289380877,0.535247136642
1037,IRIS 313-11182,Indica,142.0,INDONESIA,Susceptible,False,0.416855040446,0.412301495273
1038,IRIS 313-10997,Indica,140.0,INDONESIA,Susceptible,False,0.333898813491,0.33033773436
1039,IRIS 313-11902,Indica,145.0,INDONESIA,Susceptible,False,0.541289380877,0.535247136642
1040,IRIS 313-11177,Indica,141.0,INDONESIA,Susceptible,False,0.375376926968,0.371319614817
1041,IRIS 313-10768,Indica,171.0,INDONESIA,Susceptible,False,1.61972033128,1.6007760285
1042,IRIS 313-10769,Indica,141.0,INDONESIA,Moderately resistant,False,0.375376926968,0.371319614817
1043,IRIS 313-10772,Indica,157.0,INDONESIA,Susceptible,False,1.0390267426,1.02702970212
1044,IRIS 313-10774,Indica,141.0,INDONESIA,Moderately resistant,False,0.375376926968,0.371319614817
1045,IRIS 313-10824,Indica,138.0,INDONESIA,Susceptible,False,0.250942586537,0.248373973448
1046,IRIS 313-10775,Indica,158.0,INDONESIA,Resistant,False,1.08050485608,1.06801158257
1047,IRIS 313-11394,Indica,156.0,INDONESIA,Susceptible,False,0.997548629126,0.986047821661
1048,IRIS 313-10844,Indica,157.0,INDONESIA,Susceptible,False,1.0390267426,1.02702970212
1049,IRIS 313-10951,Indica,164.0,INDONESIA,,False,1.32937353694,1.31390286531
1050,IRIS 313-10777,Indica,163.0,INDONESIA,Susceptible,False,1.28789542347,1.27292098485
1051,IRIS 313-11319,Indica,164.0,INDONESIA,Susceptible,False,1.32937353694,1.31390286531
1052,IRIS 313-10779,Indica,145.0,INDONESIA,Susceptible,False,0.541289380877,0.535247136642
1053,IRIS 313-9329,Indica,153.0,INDONESIA,Susceptible,False,0.873114288694,0.863102180292
1054,IRIS 313-10782,Indica,136.0,INDONESIA,,False,0.167986359583,0.166410212535
1055,IRIS 313-12046,Indica,180.0,INDONESIA,,False,1.99302335258,1.96961295261
1056,IRIS 313-10690,Indica,133.0,INDONESIA,Susceptible,False,0.043552019151,0.0434645711665
1057,IRIS 313-12047,Indica,180.0,INDONESIA,,False,1.99302335258,1.96961295261
1058,IRIS 313-12048,Indica,180.0,INDONESIA,,False,1.99302335258,1.96961295261
1059,IRIS 313-10842,Indica,138.0,INDONESIA,Susceptible,False,0.250942586537,0.248373973448
1060,IRIS 313-11000,Indica,133.0,INDONESIA,Susceptible,False,0.043552019151,0.0434645711665
1061,IRIS 313-10742,Indica,145.0,INDONESIA,,False,0.541289380877,0.535247136642
1062,IRIS 313-10791,Indica,129.0,INDONESIA,Susceptible,False,-0.122360434758,-0.120462950659
1063,IRIS 313-10792,Indica,145.0,INDONESIA,,False,0.541289380877,0.535247136642
1064,IRIS 313-11320,Indica,138.0,INDONESIA,Susceptible,False,0.250942586537,0.248373973448
1065,IRIS 313-10947,Indica,138.0,INDONESIA,,False,0.250942586537,0.248373973448
1066,IRIS 313-10797,Indica,145.0,INDONESIA,Susceptible,False,0.541289380877,0.535247136642
1067,IRIS 313-10943,Indica,173.0,INDONESIA,,False,1.70267655824,1.68273978942
1068,IRIS 313-10954,Indica,145.0,INDONESIA,,False,0.541289380877,0.535247136642
1069,IRIS 313-10955,Indica,138.0,INDONESIA,,False,0.250942586537,0.248373973448
1070,IRIS 313-11904,Indica,161.0,INDONESIA,,False,1.20493919651,1.19095722394
1071,IRIS 313-11905,Indica,164.0,INDONESIA,,False,1.32937353694,1.31390286531
1072,IRIS 313-11315,Indica,150.0,INDONESIA,Susceptible,False,0.748679948263,0.740156538923
1073,IRIS 313-11960,Indica,118.0,INDONESIA,,False,-0.578619683007,-0.571263635677
1074,IRIS 313-11006,Indica,148.0,INDONESIA,Susceptible,False,0.665723721309,0.65819277801
1075,IRIS 313-12240,Indica,202.0,INDONESIA,,False,2.90554184908,2.87121432265
1076,IRIS 313-10480,Indica,157.0,INDONESIA,Susceptible,False,1.0390267426,1.02702970212
1077,IRIS 313-11010,Indica,126.0,INDONESIA,Susceptible,False,-0.246794775189,-0.243408592027
1078,IRIS 313-10692,Indica,173.0,INDONESIA,,False,1.70267655824,1.68273978942
1079,IRIS 313-11178,Indica,154.0,INDONESIA,Susceptible,False,0.914592402172,0.904084060748
1080,IRIS 313-11162,Indica,118.0,INDONESIA,Susceptible,False,-0.578619683007,-0.571263635677
1081,IRIS 313-10811,Indica,124.0,INDONESIA,Susceptible,False,-0.329751002144,-0.32537235294
1082,IRIS 313-11179,Indica,132.0,INDONESIA,Susceptible,False,0.00207390567386,0.00248269071023
1083,IRIS 313-11317,Indica,147.0,INDONESIA,Susceptible,False,0.624245607831,0.617210897554
1084,IRIS 313-10813,Indica,188.0,INDONESIA,Susceptible,False,2.3248482604,2.29746799626
